Shift,Model,Scaler,index,train_r2,test_r2,train_mse,test_mse,train_mae_ratio,test_mae_ratio,test_mae_ratio_max,test_mae_ratio_min,test_mae_ratio_mean,train_mae,test_mae,train_rmse,test_rmse
1,LGBMRegressor,Standard,가구_전자기기,0.95,0.86,2025683302835726.0,4688436990536233.0,22.27,32.44,35.43,6.87,19.18555555555556,23883988.54,33281597.16,45007591.61,68472162.16
1,LGBMRegressor,Standard,부동산_숙박,0.96,0.92,28445126391212.17,55510055174402.52,17.91,35.43,35.43,6.87,19.18555555555556,1992117.97,4267794.13,5333397.27,7450507.04
1,LGBMRegressor,Default,식음료,0.98,0.97,421966034954561.94,803512485449423.2,5.49,6.87,35.26,6.87,19.087777777777774,13145935.6,16689240.34,20541811.87,28346295.8
1,LGBMRegressor,Default,의료_건강,0.96,0.93,4089622697764616.0,6612721323703668.0,7.38,9.23,35.26,6.87,19.087777777777774,36877019.42,45752670.89,63950157.92,81318640.69
1,LGBMRegressor,Default,소매_편의,0.97,0.94,5373027334064899.0,1.1426577192900984e+16,8.24,10.45,35.26,6.87,19.087777777777774,36751920.52,48664207.35,73300936.79,106895169.17
1,LGBMRegressor,Default,미용_패션,0.97,0.92,809662339562389.6,1235978919125385.2,11.82,15.27,35.26,6.87,19.087777777777774,10453961.11,12772813.72,28454566.23,35156491.85
1,LGBMRegressor,Default,생활서비스,0.93,0.89,1539265544149579.8,3738035490167597.0,13.71,17.47,35.26,6.87,19.087777777777774,20239174.41,26481799.61,39233474.79,61139475.71
1,LGBMRegressor,Default,교육_학원,0.96,0.87,72198558229458.8,250909621013870.9,13.02,18.18,35.26,6.87,19.087777777777774,5031121.38,7195241.14,8496973.47,15840126.93
1,LGBMRegressor,Default,취미_레저,0.94,0.91,4598180528010128.0,6719174068505906.0,19.85,26.7,35.26,6.87,19.087777777777774,24332423.14,31648989.42,67809885.18,81970568.31
1,LGBMRegressor,Default,가구_전자기기,0.95,0.86,2081124037494098.5,4713700712547498.0,22.3,32.36,35.26,6.87,19.087777777777774,23918948.15,33198984.27,45619338.42,68656396.01
1,LGBMRegressor,Default,부동산_숙박,0.96,0.92,28712844302400.85,57296334810098.65,18.1,35.26,35.26,6.87,19.087777777777774,2012741.9,4248280.6,5358436.74,7569434.25
1,GradientBoostingRegressor,MinMax,식음료,0.97,0.96,646812378393842.2,945746413584036.8,7.03,7.82,34.13,7.82,18.897777777777776,16810236.29,19002055.67,25432506.33,30752990.32
1,GradientBoostingRegressor,MinMax,의료_건강,0.96,0.94,4503314512073279.0,6071583021458606.0,8.41,8.98,34.13,7.82,18.897777777777776,42005643.48,44501090.71,67106739.69,77920363.33
1,GradientBoostingRegressor,MinMax,소매_편의,0.97,0.95,4470279729098822.5,8859011770300254.0,9.1,10.22,34.13,7.82,18.897777777777776,40597417.51,47579578.55,66860150.53,94122323.44
1,GradientBoostingRegressor,MinMax,미용_패션,0.97,0.92,620322451045971.1,1181030630912765.0,13.94,15.87,34.13,7.82,18.897777777777776,12330638.14,13275067.45,24906273.33,34366126.21
1,GradientBoostingRegressor,MinMax,교육_학원,0.95,0.89,98181912281029.44,227383091148049.2,15.71,18.21,34.13,7.82,18.897777777777776,6068360.87,7205472.49,9908678.63,15079227.14
1,GradientBoostingRegressor,MinMax,생활서비스,0.92,0.87,1751342147133293.5,4272691440757667.0,16.2,18.23,34.13,7.82,18.897777777777776,23918574.91,27636533.26,41849039.98,65365827.78
1,GradientBoostingRegressor,MinMax,취미_레저,0.97,0.92,2469793850773369.0,5491996383776170.0,20.42,24.03,34.13,7.82,18.897777777777776,25021419.61,28478013.93,49697020.54,74108004.86
1,GradientBoostingRegressor,MinMax,가구_전자기기,0.92,0.86,3112000560486387.0,4915845859706096.0,27.85,32.59,34.13,7.82,18.897777777777776,29867571.09,33431306.85,55785307.75,70113093.35
1,GradientBoostingRegressor,MinMax,부동산_숙박,0.99,0.9,7522438552571.2,71444812296673.86,14.51,34.13,34.13,7.82,18.897777777777776,1613214.74,4111553.88,2742706.43,8452503.32
1,GradientBoostingRegressor,Standard,식음료,0.97,0.96,646812378393842.2,946154517699545.6,7.03,7.82,33.32,7.82,18.827777777777776,16810236.29,19008523.4,25432506.33,30759624.8
1,GradientBoostingRegressor,Standard,의료_건강,0.96,0.94,4503314512073279.0,6084918326113823.0,8.41,8.98,33.32,7.82,18.827777777777776,42005643.48,44526403.05,67106739.69,78005886.48
1,GradientBoostingRegressor,Standard,소매_편의,0.97,0.95,4470279729098822.5,8861402117760669.0,9.1,10.22,33.32,7.82,18.827777777777776,40597417.51,47577189.71,66860150.53,94135020.68
1,GradientBoostingRegressor,Standard,미용_패션,0.97,0.92,620322451045971.1,1187925293930861.8,13.94,15.92,33.32,7.82,18.827777777777776,12330638.14,13314480.08,24906273.33,34466292.14
1,GradientBoostingRegressor,Standard,생활서비스,0.92,0.87,1751342147133293.5,4213165559407793.5,16.2,18.21,33.32,7.82,18.827777777777776,23918574.91,27603469.75,41849039.98,64908902.0
1,GradientBoostingRegressor,Standard,교육_학원,0.95,0.89,98181912281029.44,227623642559936.1,15.71,18.24,33.32,7.82,18.827777777777776,6068360.87,7216774.49,9908678.63,15087201.28
1,GradientBoostingRegressor,Standard,취미_레저,0.97,0.93,2469793850773369.0,5394430264069760.0,20.42,24.15,33.32,7.82,18.827777777777776,25021419.61,28628253.94,49697020.54,73446785.25
1,GradientBoostingRegressor,Standard,가구_전자기기,0.92,0.86,3112000560486387.0,4924924894403260.0,27.85,32.59,33.32,7.82,18.827777777777776,29867571.09,33434434.97,55785307.75,70177809.13
1,GradientBoostingRegressor,Standard,부동산_숙박,0.99,0.91,7522438552571.2,67681205326789.57,14.51,33.32,33.32,7.82,18.827777777777776,1613214.74,4014047.44,2742706.43,8226858.78
1,GradientBoostingRegressor,Default,식음료,0.97,0.96,646812378393842.2,945479404849426.4,7.03,7.82,34.04,7.82,18.896666666666665,16810236.29,19007624.16,25432506.33,30748648.83
1,GradientBoostingRegressor,Default,의료_건강,0.96,0.94,4503314512073279.0,5957566958020065.0,8.41,8.97,34.04,7.82,18.896666666666665,42005643.48,44439137.77,67106739.69,77185276.82
1,GradientBoostingRegressor,Default,소매_편의,0.97,0.95,4470279729098822.5,9092585853690676.0,9.1,10.26,34.04,7.82,18.896666666666665,40597417.51,47763318.82,66860150.53,95355051.54
1,GradientBoostingRegressor,Default,미용_패션,0.97,0.92,620322451045971.1,1192937375618626.5,13.94,15.9,34.04,7.82,18.896666666666665,12330638.14,13295167.66,24906273.33,34538925.51
1,GradientBoostingRegressor,Default,교육_학원,0.95,0.89,98181912281029.44,227276143661351.88,15.71,18.2,34.04,7.82,18.896666666666665,6068360.87,7203497.88,9908678.63,15075680.54
1,GradientBoostingRegressor,Default,생활서비스,0.92,0.87,1751342147133293.5,4273763376655068.0,16.2,18.21,34.04,7.82,18.896666666666665,23918574.91,27599791.42,41849039.98,65374026.77
1,GradientBoostingRegressor,Default,취미_레저,0.97,0.92,2469793850773369.0,5669761641540184.0,20.42,24.03,34.04,7.82,18.896666666666665,25021419.61,28486339.86,49697020.54,75297819.63
1,GradientBoostingRegressor,Default,가구_전자기기,0.92,0.86,3112000560486387.0,4987499193336671.0,27.85,32.64,34.04,7.82,18.896666666666665,29867571.09,33486149.61,55785307.75,70622228.75
1,GradientBoostingRegressor,Default,부동산_숙박,0.99,0.9,7522438552571.2,72619574941022.34,14.51,34.04,34.04,7.82,18.896666666666665,1613214.74,4100743.06,2742706.43,8521711.97
1,RandomForestRegressor,MinMax,식음료,0.99,0.96,144809701916537.94,1058123909421677.6,3.22,8.77,31.4,8.77,18.596666666666664,7707735.18,21315937.91,12033690.29,32528816.6
1,RandomForestRegressor,MinMax,의료_건강,0.99,0.94,1036417811422701.6,5719175801755981.0,3.49,8.91,31.4,8.77,18.596666666666664,17437365.17,44170649.23,32193443.61,75625232.57
1,RandomForestRegressor,MinMax,소매_편의,0.99,0.95,1016406821979699.2,9008149723471512.0,3.83,10.62,31.4,8.77,18.596666666666664,17085483.53,49438782.15,31881135.83,94911272.9
1,RandomForestRegressor,MinMax,미용_패션,0.99,0.93,190462823812494.0,1140896801554697.8,5.93,15.18,31.4,8.77,18.596666666666664,5244507.06,12698218.66,13800826.92,33777163.91
1,RandomForestRegressor,MinMax,생활서비스,0.98,0.88,475177558141981.44,4097266886046160.0,6.76,18.27,31.4,8.77,18.596666666666664,9979330.65,27694507.47,21798567.8,64009896.78
1,RandomForestRegressor,MinMax,교육_학원,0.99,0.88,23213292984033.66,246623340319835.3,6.77,19.0,31.4,8.77,18.596666666666664,2615670.0,7520104.98,4818017.54,15704245.93
1,RandomForestRegressor,MinMax,취미_레저,0.98,0.93,1228538840111407.2,5234117885192868.0,9.22,23.87,31.4,8.77,18.596666666666664,11302277.84,28298546.45,35050518.4,72347203.71
1,RandomForestRegressor,MinMax,부동산_숙박,0.99,0.93,8323098334576.26,52593036498738.09,11.07,31.35,31.4,8.77,18.596666666666664,1231144.79,3776616.28,2884978.05,7252105.66
1,RandomForestRegressor,MinMax,가구_전자기기,0.98,0.86,757081561835388.6,4911201434604573.0,11.33,31.4,31.4,8.77,18.596666666666664,12151544.82,32211094.96,27515115.15,70079964.57
1,RandomForestRegressor,Standard,식음료,0.99,0.96,144232585173859.9,1033291467106912.0,3.19,8.7,31.65,8.7,18.641111111111112,7633880.16,21130219.74,12009687.14,32144851.33
1,RandomForestRegressor,Standard,의료_건강,0.99,0.94,1033942448320891.0,5749183485957161.0,3.5,8.99,31.65,8.7,18.641111111111112,17511630.69,44571726.35,32154975.48,75823370.32
1,RandomForestRegressor,Standard,소매_편의,0.99,0.95,1000967749198797.6,8674916976062730.0,3.81,10.58,31.65,8.7,18.641111111111112,17006221.2,49235445.69,31638074.36,93139234.35
1,RandomForestRegressor,Standard,미용_패션,0.99,0.93,188084076886210.9,1138593611957981.5,5.87,15.23,31.65,8.7,18.641111111111112,5196449.1,12735312.63,13714374.83,33743052.8
1,RandomForestRegressor,Standard,생활서비스,0.98,0.88,462544013073169.6,4188761763080456.0,6.78,18.37,31.65,8.7,18.641111111111112,10013858.01,27846983.07,21506836.43,64720644.03
1,RandomForestRegressor,Standard,교육_학원,0.99,0.88,22897759798681.54,243052878639727.12,6.76,18.98,31.65,8.7,18.641111111111112,2612491.26,7509521.46,4785160.37,15590153.26
1,RandomForestRegressor,Standard,취미_레저,0.98,0.93,1253069831773378.8,5398336310064394.0,9.25,24.1,31.65,8.7,18.641111111111112,11333565.21,28569645.07,35398726.41,73473371.44
1,RandomForestRegressor,Standard,가구_전자기기,0.98,0.87,739047407765207.5,4624877505372176.0,11.29,31.17,31.65,8.7,18.641111111111112,12113548.24,31981851.62,27185426.39,68006451.94
1,RandomForestRegressor,Standard,부동산_숙박,0.99,0.92,7691727392235.43,54813344933638.67,10.87,31.65,31.65,8.7,18.641111111111112,1208692.31,3812898.9,2773396.36,7403603.51
1,RandomForestRegressor,Default,식음료,0.99,0.96,140343147535166.69,1046029810308665.6,3.19,8.79,31.43,8.79,18.682222222222222,7630768.77,21372596.25,11846651.32,32342384.12
1,RandomForestRegressor,Default,의료_건강,0.99,0.94,1028961048925688.8,5774122965524590.0,3.5,9.04,31.43,8.79,18.682222222222222,17475614.74,44823634.7,32077422.73,75987650.09
1,RandomForestRegressor,Default,소매_편의,0.99,0.95,1003973076663197.0,9005466367336037.0,3.82,10.7,31.43,8.79,18.682222222222222,17042540.63,49819792.83,31685534.19,94897135.72
1,RandomForestRegressor,Default,미용_패션,0.99,0.93,187787178221579.1,1111045184317046.0,5.94,15.28,31.43,8.79,18.682222222222222,5251680.47,12781797.78,13703546.19,33332344.42
1,RandomForestRegressor,Default,생활서비스,0.98,0.87,470898575298042.9,4322984036768329.5,6.73,18.36,31.43,8.79,18.682222222222222,9928789.97,27829634.49,21700197.59,65749403.32
1,RandomForestRegressor,Default,교육_학원,0.99,0.88,23424580965128.74,244413934705265.4,6.79,19.04,31.43,8.79,18.682222222222222,2621889.43,7535246.65,4839894.73,15633743.46
1,RandomForestRegressor,Default,취미_레저,0.98,0.92,1294971393642797.2,5935623976559820.0,9.2,24.31,31.43,8.79,18.682222222222222,11280359.95,28818182.12,35985710.96,77043000.83
1,RandomForestRegressor,Default,가구_전자기기,0.98,0.86,761057176994758.4,4824694856786708.0,11.33,31.19,31.43,8.79,18.682222222222222,12153490.77,32002119.58,27587264.76,69460023.44
1,RandomForestRegressor,Default,부동산_숙박,0.99,0.93,8279782080798.03,52436013086101.05,11.08,31.43,31.43,8.79,18.682222222222222,1232301.73,3785892.54,2877461.05,7241271.51
1,LinearRegression,MinMax,의료_건강,0.95,0.94,5909493257149617.0,5444405479891416.0,8.61,8.79,847.59,8.79,109.5077777777778,43006987.88,43591872.81,76873228.48,73786214.7
1,LinearRegression,MinMax,식음료,0.96,0.95,995330184921128.4,1239868450166791.2,8.75,9.57,847.59,8.79,109.5077777777778,20944645.25,23245245.04,31548853.94,35211765.79
1,LinearRegression,MinMax,소매_편의,0.96,0.95,5949324064527758.0,9644705627345564.0,9.66,10.55,847.59,8.79,109.5077777777778,43111400.21,49119391.98,77131861.54,98207462.18
1,LinearRegression,MinMax,미용_패션,0.95,0.92,1124584910741838.4,1192682777432030.8,15.67,16.09,847.59,8.79,109.5077777777778,13860450.43,13453769.46,33534831.31,34535239.65
1,LinearRegression,MinMax,생활서비스,0.89,0.92,2611987273165383.0,2781770306407669.0,16.92,16.98,847.59,8.79,109.5077777777778,24969945.94,25729196.73,51107604.85,52742490.52
1,LinearRegression,MinMax,교육_학원,0.92,0.89,141887822210702.94,214891355960152.03,17.21,18.23,847.59,8.79,109.5077777777778,6647410.62,7213980.2,11911667.48,14659173.1
1,LinearRegression,MinMax,취미_레저,0.91,0.91,6081026356803456.0,6664533849692708.0,23.94,26.17,847.59,8.79,109.5077777777778,29337318.54,31013492.63,77980935.85,81636596.26
1,LinearRegression,MinMax,부동산_숙박,0.95,0.93,40360903105873.79,53910464952229.98,27.05,31.6,847.59,8.79,109.5077777777778,3007759.56,3806604.94,6353023.15,7342374.61
1,LinearRegression,MinMax,가구_전자기기,0.89,-30781.31,4255962626471017.5,1.0682128209822792e+21,28.26,847.59,847.59,8.79,109.5077777777778,30314800.1,869574446.84,65237739.28,32683525222.69
1,LinearRegression,Standard,의료_건강,0.95,0.94,5909492752427909.0,5444411350110058.0,8.61,8.79,33.23,8.79,19.023333333333333,43006956.51,43591878.96,76873225.2,73786254.48
1,LinearRegression,Standard,식음료,0.96,0.95,995329719632172.0,1239864388724451.5,8.75,9.57,33.23,8.79,19.023333333333333,20944619.75,23245167.37,31548846.57,35211708.12
1,LinearRegression,Standard,소매_편의,0.96,0.95,5949324514997530.0,9644752689117094.0,9.66,10.55,33.23,8.79,19.023333333333333,43111345.75,49119434.49,77131864.46,98207701.78
1,LinearRegression,Standard,미용_패션,0.95,0.92,1124585073621605.6,1192682192530688.5,15.67,16.09,33.23,8.79,19.023333333333333,13860453.29,13453803.98,33534833.73,34535231.18
1,LinearRegression,Standard,생활서비스,0.89,0.92,2611987662695357.0,2781770029170036.0,16.92,16.98,33.23,8.79,19.023333333333333,24969966.1,25729218.43,51107608.66,52742487.89
1,LinearRegression,Standard,교육_학원,0.92,0.89,141887861187735.97,214891316761676.0,17.21,18.23,33.23,8.79,19.023333333333333,6647412.26,7213974.49,11911669.12,14659171.76
1,LinearRegression,Standard,취미_레저,0.91,0.91,6081027290115939.0,6664525728433167.0,23.94,26.17,33.23,8.79,19.023333333333333,29337269.93,31013415.4,77980941.84,81636546.52
1,LinearRegression,Standard,부동산_숙박,0.95,0.93,40360929448728.72,53910473576318.35,27.05,31.6,33.23,8.79,19.023333333333333,3007749.79,3806608.3,6353025.22,7342375.2
1,LinearRegression,Standard,가구_전자기기,0.89,0.2,4255961259019829.0,2.778868382118846e+16,28.27,33.23,33.23,8.79,19.023333333333333,30315642.87,34094860.99,65237728.8,166699381.59
1,LinearRegression,Default,의료_건강,0.94,0.94,7135622975063734.0,5577035246064889.0,9.42,8.95,33.58,8.95,19.030000000000005,47053152.22,44362135.28,84472616.72,74679550.39
1,LinearRegression,Default,식음료,0.94,0.95,1306245751365382.8,1412162686114133.8,9.86,10.15,33.58,8.95,19.030000000000005,23592437.41,24654943.73,36142021.96,37578753.12
1,LinearRegression,Default,소매_편의,0.96,0.94,7006069117283919.0,1.056634585371047e+16,10.2,10.6,33.58,8.95,19.030000000000005,45507672.93,49362675.38,83702264.71,102792732.49
1,LinearRegression,Default,미용_패션,0.94,0.93,1376094610781331.5,1089772670547887.0,17.12,16.47,33.58,8.95,19.030000000000005,15148725.99,13775775.02,37095749.23,33011705.05
1,LinearRegression,Default,생활서비스,0.84,0.91,3773232091155141.0,2932041072602182.5,18.9,17.69,33.58,8.95,19.030000000000005,27903098.92,26807125.74,61426639.91,54148324.74
1,LinearRegression,Default,교육_학원,0.91,0.89,166096751874820.88,225556420798021.3,17.9,18.62,33.58,8.95,19.030000000000005,6913540.71,7370917.2,12887852.88,15018535.91
1,LinearRegression,Default,취미_레저,0.87,0.89,9370836530621832.0,8006200368697194.0,25.59,25.54,33.58,8.95,19.030000000000005,31361570.79,30272672.57,96803081.2,89477373.5
1,LinearRegression,Default,부동산_숙박,0.92,0.94,63882932493375.98,44491989015225.94,33.25,29.67,33.58,8.95,19.030000000000005,3698028.65,3574945.24,7992679.93,6670231.56
1,LinearRegression,Default,가구_전자기기,0.86,0.84,5611600965826823.0,5502106301788047.0,32.26,33.58,33.58,8.95,19.030000000000005,34597400.67,34447372.86,74910619.85,74176184.2
2,ElasticNet,MinMax,의료_건강,0.04,0.04,1.0251579404920654e+17,1.0338743864864186e+17,41.33,41.95,114.17,41.95,74.51555555555555,204852867.94,208912135.52,320180877.08,321539171.25
2,ElasticNet,MinMax,식음료,0.08,0.08,2.2104806591444e+16,2.048199528909284e+16,44.89,44.41,114.17,41.95,74.51555555555555,107412664.64,104947435.81,148676852.91,143115321.64
2,ElasticNet,MinMax,소매_편의,0.03,0.02,1.5055593406471798e+17,1.8108215290957552e+17,50.72,49.02,114.17,41.95,74.51555555555555,226153265.26,224294329.71,388015378.64,425537487.08
2,ElasticNet,MinMax,생활서비스,0.03,0.03,2.292054491629254e+16,2.687796618352656e+16,63.59,66.51,114.17,41.95,74.51555555555555,93887559.15,99223350.94,151395326.6,163945009.63
2,ElasticNet,MinMax,교육_학원,0.05,0.04,1720943122531563.0,2005464077959997.5,72.7,74.36,114.17,41.95,74.51555555555555,28022219.6,28632092.65,41484251.5,44782408.13
2,ElasticNet,MinMax,미용_패션,0.03,0.03,2.119025594651561e+16,2.156617035115671e+16,87.01,86.32,114.17,41.95,74.51555555555555,76413033.44,74472840.88,145568732.72,146854248.67
2,ElasticNet,MinMax,취미_레저,0.02,0.03,6.932471972507859e+16,7.881461825458818e+16,88.06,90.69,114.17,41.95,74.51555555555555,107734867.2,108712196.64,263295878.67,280739413.43
2,ElasticNet,MinMax,가구_전자기기,0.04,0.03,3.766667999940245e+16,3.618771742521882e+16,105.04,103.21,114.17,41.95,74.51555555555555,112100370.17,111385383.92,194079056.06,190230695.28
2,ElasticNet,MinMax,부동산_숙박,0.17,0.17,655618953731435.6,615806555664168.2,114.56,114.17,114.17,41.95,74.51555555555555,13071029.21,12609149.11,25605057.19,24815449.94
2,ElasticNet,Standard,의료_건강,0.89,0.89,1.1268955115836466e+16,1.1378351048169876e+16,12.86,13.4,44.39,13.4,26.401111111111117,63730492.89,66753732.69,106155334.84,106669353.84
2,ElasticNet,Standard,식음료,0.91,0.89,2212942796442234.5,2386763397315142.0,13.74,14.36,44.39,13.4,26.401111111111117,32887633.85,33930589.66,47041925.94,48854512.56
2,ElasticNet,Standard,소매_편의,0.85,0.79,2.3433248554401204e+16,3.849291011835417e+16,14.95,15.9,44.39,13.4,26.401111111111117,66647708.3,72735778.19,153079223.13,196196101.18
2,ElasticNet,Standard,생활서비스,0.83,0.85,4047251788460376.0,4196971773337899.0,22.65,24.53,44.39,13.4,26.401111111111117,33446627.5,36598097.98,63618014.65,64784039.5
2,ElasticNet,Standard,미용_패션,0.9,0.86,2125741427236976.8,3122833144056851.0,23.23,24.76,44.39,13.4,26.401111111111117,20396963.54,21359939.52,46105763.49,55882315.13
2,ElasticNet,Standard,교육_학원,0.85,0.82,275594210414543.6,380444793661362.4,26.12,27.87,44.39,13.4,26.401111111111117,10066496.88,10729647.34,16601030.4,19504994.07
2,ElasticNet,Standard,취미_레저,0.86,0.91,1.0003332761442606e+16,7587166256585102.0,32.1,31.93,44.39,13.4,26.401111111111117,39268187.67,38278561.84,100016662.42,87104341.2
2,ElasticNet,Standard,가구_전자기기,0.86,0.8,5507599830338566.0,7472421713390542.0,36.93,40.47,44.39,13.4,26.401111111111117,39413323.54,43681431.72,74213205.23,86443170.43
2,ElasticNet,Standard,부동산_숙박,0.9,0.89,77681843547978.55,84431974638906.52,38.88,44.39,44.39,13.4,26.401111111111117,4435737.76,4902365.53,8813730.4,9188687.32
2,ElasticNet,Default,의료_건강,0.92,0.91,8690150062260339.0,9138968714664996.0,10.52,10.86,45.1,10.86,23.203333333333333,52154204.88,54112405.22,93220974.37,95597953.51
2,ElasticNet,Default,식음료,0.94,0.93,1555336973391179.8,1632468574187177.5,10.77,11.04,45.1,10.86,23.203333333333333,25765855.48,26099114.75,39437760.76,40403818.81
2,ElasticNet,Default,소매_편의,0.93,0.93,1.059607745617923e+16,1.293852811732995e+16,12.29,12.76,45.1,10.86,23.203333333333333,54817665.47,58363683.93,102937250.09,113747651.04
2,ElasticNet,Default,미용_패션,0.93,0.89,1579757242476755.2,2430808659335637.0,17.22,18.03,45.1,10.86,23.203333333333333,15125576.9,15552648.99,39746160.1,49303231.73
2,ElasticNet,Default,생활서비스,0.8,0.81,4771823536014978.0,5177702868780198.0,21.2,21.58,45.1,10.86,23.203333333333333,31304810.42,32198876.78,69078386.89,71956256.63
2,ElasticNet,Default,교육_학원,0.86,0.83,249784309706549.6,348418659671486.2,22.6,23.55,45.1,10.86,23.203333333333333,8710107.98,9068285.08,15804566.1,18665975.99
2,ElasticNet,Default,취미_레저,0.84,0.9,1.1245074510669306e+16,7884731355570989.0,29.95,28.42,45.1,10.86,23.203333333333333,36641498.08,34072442.96,106042795.66,88796009.8
2,ElasticNet,Default,가구_전자기기,0.85,0.78,5861963984056646.0,8167163832533938.0,34.37,37.49,45.1,10.86,23.203333333333333,36677973.82,40461036.38,76563463.77,90372362.11
2,ElasticNet,Default,부동산_숙박,0.91,0.86,72081971998158.48,107780847435540.2,37.09,45.1,45.1,10.86,23.203333333333333,4231163.0,4980452.23,8490110.25,10381755.51
2,MLPRegressor,MinMax,교육_학원,-0.82,-0.71,3286363409152280.5,3579606329026454.0,99.96,99.96,100.0,99.96,99.98888888888888,38526265.66,38489209.96,57326812.31,59829811.37
2,MLPRegressor,MinMax,미용_패션,-0.35,-0.34,2.956748021167408e+16,2.9585418382448068e+16,99.98,99.98,100.0,99.96,99.98888888888888,87800951.84,86262555.39,171951970.65,172004123.16
2,MLPRegressor,MinMax,생활서비스,-0.92,-0.8,4.550365287275001e+16,5.000093224146348e+16,99.99,99.99,100.0,99.96,99.98888888888888,147625038.27,149161007.16,213315852.37,223608882.3
2,MLPRegressor,MinMax,식음료,-2.38,-2.51,8.133598903532994e+16,7.812545293057314e+16,99.99,99.99,100.0,99.96,99.98888888888888,239280489.97,236305721.14,285194651.13,279509307.41
2,MLPRegressor,MinMax,가구_전자기기,-0.29,-0.31,5.045896619689118e+16,4.907326650355698e+16,99.99,99.99,100.0,99.96,99.98888888888888,106709298.24,107910326.07,224630732.98,221524866.56
2,MLPRegressor,MinMax,취미_레저,-0.21,-0.18,8.601518389330704e+16,9.520745111156237e+16,99.99,99.99,100.0,99.96,99.98888888888888,122332266.78,119856440.88,293283453.15,308557046.77
2,MLPRegressor,MinMax,의료_건강,-2.3,-2.31,3.52365140266568e+17,3.553468161972746e+17,100.0,100.0,100.0,99.96,99.98888888888888,495677039.41,498025918.06,593603521.1,596109735.03
2,MLPRegressor,MinMax,소매_편의,-1.28,-1.13,3.535484177181787e+17,3.9460718078136326e+17,100.0,100.0,100.0,99.96,99.98888888888888,445844599.45,457553398.87,594599375.81,628177666.57
2,MLPRegressor,MinMax,부동산_숙박,-0.16,-0.16,919558943226998.0,865727765112156.8,100.0,100.0,100.0,99.96,99.98888888888888,11409083.65,11043649.83,30324230.3,29423252.12
2,MLPRegressor,Standard,교육_학원,-0.82,-0.7,3282517392721282.5,3575776713396057.0,99.9,99.9,100.0,99.9,99.97111111111111,38502265.99,38466589.06,57293257.83,59797798.57
2,MLPRegressor,Standard,미용_패션,-0.35,-0.34,2.955520453709025e+16,2.957463749834939e+16,99.96,99.96,100.0,99.9,99.97111111111111,87778500.46,86242808.8,171916271.88,171972781.27
2,MLPRegressor,Standard,생활서비스,-0.92,-0.8,4.549109403815169e+16,4.998828615504881e+16,99.97,99.97,100.0,99.9,99.97111111111111,147602897.79,149141350.56,213286413.16,223580603.26
2,MLPRegressor,Standard,취미_레저,-0.21,-0.18,8.600080664397773e+16,9.519284784730992e+16,99.97,99.97,100.0,99.9,99.97111111111111,122312868.38,119839090.5,293258941.29,308533382.06
2,MLPRegressor,Standard,식음료,-2.38,-2.51,8.132093739559152e+16,7.811199258076133e+16,99.98,99.98,100.0,99.9,99.97111111111111,239262004.63,236289034.76,285168261.55,279485227.84
2,MLPRegressor,Standard,가구_전자기기,-0.29,-0.31,5.044704609053717e+16,4.906207792074229e+16,99.97,99.98,100.0,99.9,99.97111111111111,106696709.02,107899337.02,224604198.74,221499611.56
2,MLPRegressor,Standard,의료_건강,-2.3,-2.31,3.523314280844612e+17,3.5531633487576275e+17,99.99,99.99,100.0,99.9,99.97111111111111,495653048.61,498004575.58,593575124.21,596084167.61
2,MLPRegressor,Standard,소매_편의,-1.28,-1.13,3.535230450899279e+17,3.945820202819292e+17,99.99,99.99,100.0,99.9,99.97111111111111,445826968.32,457536785.33,594578039.53,628157639.67
2,MLPRegressor,Standard,부동산_숙박,-0.16,-0.16,919547645883509.6,865717023236347.4,100.0,100.0,100.0,99.9,99.97111111111111,11409110.69,11043665.79,30324044.02,29423069.58
2,MLPRegressor,Default,의료_건강,0.92,0.92,9048618909795756.0,9056764756413936.0,10.49,10.77,42.65,10.77,22.63222222222222,52003382.61,53661363.94,95124228.83,95167036.08
2,MLPRegressor,Default,식음료,0.93,0.92,1660777030204234.2,1729769557067000.8,11.09,11.42,42.65,10.77,22.63222222222222,26546600.27,26991753.1,40752632.19,41590498.4
2,MLPRegressor,Default,소매_편의,0.93,0.93,1.1015007458086276e+16,1.3223997079452254e+16,12.79,13.23,42.65,10.77,22.63222222222222,57024303.99,60534885.21,104952405.68,114995639.39
2,MLPRegressor,Default,미용_패션,0.93,0.89,1616491729390871.8,2436481810400078.5,16.89,17.58,42.65,10.77,22.63222222222222,14830051.63,15164637.17,40205618.13,49360731.46
2,MLPRegressor,Default,생활서비스,0.79,0.8,4895378553139928.0,5447299618947503.0,20.58,20.8,42.65,10.77,22.63222222222222,30377716.3,31027292.21,69966981.88,73805823.75
2,MLPRegressor,Default,교육_학원,0.86,0.83,259937223779744.8,354618343959149.75,22.79,23.57,42.65,10.77,22.63222222222222,8785288.36,9076814.7,16122568.77,18831312.86
2,MLPRegressor,Default,취미_레저,0.84,0.9,1.1297121732183718e+16,7944862692779546.0,29.25,27.48,42.65,10.77,22.63222222222222,35785530.03,32941610.92,106287919.03,89133959.26
2,MLPRegressor,Default,가구_전자기기,0.85,0.78,5921642922272785.0,8190411359380525.0,33.24,36.19,42.65,10.77,22.63222222222222,35474587.47,39063227.79,76952211.94,90500891.48
